stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
ft_dense,0,8,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.9411209275526881,0.4888796259622086,0.7219570405727923,0.04969664644309621,0.038374078
ft_dense,1,8,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.9384705818096704,0.4760520410499991,0.7136038186157518,0.04996999799986666,0.035762314
ft_dense,2,8,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.9347211711488802,0.45818926595542137,0.6992840095465394,0.049449963330888726,0.03044435
ft_dense,3,8,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.9378280867093607,0.4784912597018731,0.7106205250596659,0.04966997799853323,0.021552084
ft_dense,4,7,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.9465328237475179,0.5021302236633267,0.7422434367541766,0.049716647776518436,0.03125875
ft_dense,5,8,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.9443636536787416,0.4853146982333689,0.7213603818615751,0.04994332955530369,0.027932491
ft_dense,6,6,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.9429133123592488,0.47907460056410023,0.7231503579952268,0.04984998999933329,0.039892435
ft_dense,7,8,48,2,8,128,0.16696440125951162,0.0005002983438043643,4096,0.9431392383199453,0.49740446497434426,0.7261336515513126,0.04986999133275552,0.028509406
ft_dense,8,6,64,6,8,256,0.2010716092915446,0.00033775361497450577,2048,0.9449528059229406,0.49148536261970477,0.7344868735083532,0.049929995333022205,0.020641228
ft_dense,9,7,32,5,8,192,0.03611590802176332,0.002053164517837489,8192,0.9439317812118262,0.5003806606141488,0.7237470167064439,0.04987665844389626,0.01376747
ft_dense,10,3,16,3,4,128,0.0059246236541904695,0.0012067022763045828,1024,0.94365143237075,0.49234646906539625,0.7350835322195705,0.04992332822188146,0.046472672
ft_dense,11,3,16,3,4,128,0.0035515422016273654,0.00117244839969541,1024,0.9419380703343627,0.4872663438241434,0.7261336515513126,0.049983332222148145,0.025331259
ft_dense,12,8,16,3,4,128,0.09017260320109101,0.0027170587512638897,1024,0.9456196880905823,0.499746853952623,0.7315035799522673,0.04989665977731849,0.0213386
ft_dense,13,7,16,3,4,128,0.09654221204828634,0.0015452689849433554,1024,0.9441723083846004,0.49416549161652806,0.733890214797136,0.049929995333022205,0.0301247
ft_dense,14,4,32,3,4,64,0.08380275837124601,0.0029789668900091246,1024,0.9445878213678843,0.4961672354494513,0.7344868735083532,0.04993666244416294,0.041514684
ft_dense,15,8,16,2,4,128,0.14429680848431664,0.001777098379892607,1024,0.9464006251968111,0.501166802451397,0.7386634844868735,0.04989665977731849,0.024629619
ft_dense,16,3,32,2,4,128,0.15796340813348556,0.0018696771432559496,4096,0.937945674103015,0.4711580214899001,0.7076372315035799,0.049929995333022205,0.036639787
ft_dense,17,7,48,4,4,128,0.1325909498958967,0.002382869738402803,2048,0.9456310989547276,0.49968897959836045,0.7332935560859188,0.049649976665111006,0.044225223
ft_dense,18,8,16,2,4,64,0.053333052842929475,0.0015998748321403458,1024,0.9451497383039538,0.5005368059529676,0.7386634844868735,0.04994999666644443,0.021295717
ft_dense,19,3,32,2,4,256,0.1279579862797065,0.0009942706487562525,1024,0.9436704213057322,0.49363002027596115,0.7189737470167065,0.04990999399959997,0.028225813
ft_dense,20,3,16,4,4,128,0.056677542410944456,0.0016584297857334925,1024,0.9406212522362272,0.4815170731348794,0.7225536992840096,0.049956663777585175,0.023334002
ft_dense,21,8,16,2,4,64,0.04675078746688381,0.001496519864608867,1024,0.9445743379709801,0.49717447981185087,0.7392601431980907,0.04990332688845923,0.013890839
ft_dense,22,6,16,2,4,64,0.11789032274808911,0.0023706048205257625,1024,0.9446454385741866,0.500365000267863,0.7332935560859188,0.04954996999799987,0.030580472
ft_dense,23,3,16,3,4,64,0.03220557340026428,0.0014032932379235074,1024,0.9445543207255981,0.48834211805362504,0.7195704057279236,0.049956663777585175,0.02728312
ft_dense,24,2,16,2,4,64,0.0698326724396147,0.001002691173573259,2048,0.9340792508681168,0.46334323293469243,0.6927207637231504,0.049983332222148145,0.037312675
ft_dense,25,2,32,3,4,128,0.16364648833677597,0.0018540973093435851,4096,0.9346351073365115,0.4757881854084523,0.6974940334128878,0.049836655777051805,0.030417075
ft_dense,26,3,64,2,4,64,0.02825724573682309,0.0024959886718060554,1024,0.9440870381812247,0.4875279430376432,0.7297136038186157,0.049769984665644376,0.036026377
ft_dense,27,3,48,3,4,256,0.1054959121536713,0.0022284082613830305,1024,0.9437455257558142,0.4982147923100243,0.7321002386634845,0.04986999133275552,0.022480171
ft_dense,28,3,16,2,4,128,0.15115242660154204,0.001784230254753264,1024,0.941965057018121,0.4904061593861398,0.7309069212410502,0.04982332155477032,0.039500915
ft_dense,29,2,32,5,4,64,0.25641636922551947,0.0014332845193111528,1024,0.9419225044597246,0.4899639287104644,0.7183770883054893,0.04996999799986666,0.039285548
ft_dense,30,3,32,2,4,64,0.1834711951850238,0.0019981255881025574,2048,0.9411388623203362,0.48443546036288576,0.7189737470167065,0.04994999666644443,0.022231558
ft_dense,31,2,16,2,4,64,0.06755673974442869,0.0016077726570730582,1024,0.9409839912159617,0.4867266983750018,0.7213603818615751,0.049929995333022205,0.01220738
ft_dense,32,5,16,2,4,64,0.05370663442584289,0.0012103079477961025,1024,0.9455107846489685,0.4988415577457942,0.7356801909307876,0.04984332288819254,0.04411753
ft_dense,33,2,16,2,4,64,0.02708076933195369,0.002148148453009776,1024,0.9381115204816359,0.4840709519992388,0.7064439140811456,0.04999666644442963,0.04427538
ft_dense,34,2,16,2,8,64,0.3896335841054914,0.0014223090231995047,1024,0.9360487556767906,0.46445434348440123,0.7076372315035799,0.049916661110740716,0.02629224
ft_dense,35,3,64,3,4,192,0.22425828433468048,0.001069398413826671,4096,0.9423252918531881,0.4927743917003045,0.7189737470167065,0.04990332688845923,0.02262863
ft_dense,36,2,16,2,4,128,0.2915093425783368,0.0008498619146395078,1024,0.9305103176329496,0.4710210628767252,0.6951073985680191,0.04986999133275552,0.009846085
ft_dense,37,2,16,2,8,192,0.04809589278103952,0.001665062057364759,8192,0.9180059995248688,0.4314595944414019,0.6515513126491647,0.04972331488765918,0.031029584
ft_dense,38,3,48,5,4,128,0.08013774114532723,0.002720019687496186,1024,0.9426493747156732,0.4913274224858788,0.7219570405727923,0.04972331488765918,0.019603979
ft_dense,39,8,64,3,8,256,0.011402464527004844,0.0006543341969912163,1024,0.9459161676808684,0.5021117485536265,0.7356801909307876,0.04958997266484432,0.029304268
ft_dense,40,2,32,4,4,64,0.36089646403156994,0.0013458441740335533,8192,0.9138220889348071,0.41886951521191673,0.6497613365155132,0.0499766651110074,0.009945927
ft_dense,41,3,16,2,4,64,0.05497020345670049,0.0008605864672912651,1024,0.9422733969854156,0.4852146549862014,0.7261336515513126,0.04953663577571838,0.033357937
ft_dense,42,3,16,2,4,64,0.10646034068132174,0.001206308680803087,1024,0.9418414270577464,0.49011968538718076,0.7219570405727923,0.04982332155477032,0.031129077
ft_dense,43,2,16,2,4,64,0.04582303594858078,0.00039277092128120575,1024,0.9366502575907607,0.46990068335662266,0.7028639618138425,0.049796653110207346,0.030312162
ft_dense,44,8,16,2,4,64,0.01229375698624404,0.0011312647921561357,1024,0.9459601940845381,0.49976751133291974,0.7398568019093079,0.049796653110207346,0.026978502
ft_dense,45,2,16,2,8,192,0.0016276929675652363,0.0007536226175133,4096,0.9252327561694248,0.4438693220828627,0.6837708830548926,0.04994332955530369,0.025212405
ft_dense,46,3,16,3,4,128,0.0195744559581456,0.0015191615907907642,2048,0.9420335938068107,0.494308770000859,0.727326968973747,0.04994999666644443,0.022733685
ft_dense,47,3,48,6,4,128,0.0750780940601064,0.001072399502361847,1024,0.9437548342522755,0.4987705012178921,0.720763723150358,0.049956663777585175,0.04278073
ft_dense,48,2,32,2,4,64,0.19041168229303337,0.00200585214833257,8192,0.9229774705744106,0.4420476541668978,0.6718377088305489,0.049836655777051805,0.021639846
ft_dense,49,2,16,3,4,256,0.13495896415478006,0.0017247425003723378,1024,0.9403094971645682,0.4794713208493702,0.7237470167064439,0.04982332155477032,0.038481373
ft_dense,50,3,64,2,8,128,0.03706110404061181,0.0012699854312553738,1024,0.9429458264600298,0.4851609841207979,0.7362768496420048,0.049889992666177746,0.033207238
ft_dense,51,2,64,2,8,128,0.04166362307566137,0.0012813669059011156,1024,0.9424034235536148,0.4932948425445022,0.7213603818615751,0.049916661110740716,0.037527975
ft_dense,52,7,16,2,8,128,0.023609643507794698,0.0019070021292258688,1024,0.9454506772209635,0.5007870297073223,0.7356801909307876,0.04992332822188146,0.0298485
ft_dense,53,3,64,2,8,128,0.09409610444793501,0.0010958362657673218,1024,0.9436509172210527,0.49306495512724646,0.7225536992840096,0.04962997533168878,0.034328382
ft_dense,54,1,64,2,8,128,0.009899123065984911,0.0009199407758305188,1024,0.9414349659905727,0.4822000722626075,0.711217183770883,0.048876591772784854,0.028159687
ft_dense,55,2,64,2,8,128,0.07129863250466341,0.0012986795141165448,1024,0.9430409799794132,0.4917562645109553,0.7237470167064439,0.04987665844389626,0.035472665
ft_dense,56,3,32,3,4,64,0.0404917371648469,0.0015420540141671479,1024,0.9453851637046289,0.4933876729870622,0.7261336515513126,0.049889992666177746,0.049020767
ft_dense,57,2,64,2,4,128,0.06014910791514316,0.0005653513127701669,4096,0.935841778871177,0.46855748001511854,0.6974940334128878,0.04993666244416294,0.016905172
ft_dense,58,2,16,3,8,192,0.08820937606195803,0.0014836329863874083,2048,0.9360703342832243,0.4551030025874955,0.7064439140811456,0.049596639775985066,0.033003233
ft_dense,59,2,16,2,4,128,0.11685301445689525,0.0022341281340407535,1024,0.9379916377877857,0.473890722470222,0.7052505966587113,0.04996333088872591,0.023593865
ft_dense,60,3,32,2,4,64,0.019121711227647723,0.0017550784399535896,1024,0.94359802188881,0.4944992219922539,0.7213603818615751,0.049156610440696046,0.054342706
ft_dense,61,3,16,2,4,64,0.061097396598795414,0.0011684357332186624,1024,0.9404907721771747,0.4800623942864817,0.7165871121718377,0.049929995333022205,0.03707517
ft_dense,62,2,16,2,4,64,0.042776671385358955,0.001269969473215315,1024,0.9387278602980851,0.48078325534886596,0.7094272076372315,0.0499766651110074,0.02454
ft_dense,63,3,16,2,4,64,0.05470793004051022,0.0011135647127645878,1024,0.9430185401381572,0.4817183573664655,0.7267303102625299,0.049663310887392495,0.031131133
ft_dense,64,3,16,5,4,64,0.032315511827376034,0.001371188462771211,1024,0.9399772454997398,0.48067826174274,0.7189737470167065,0.04990332688845923,0.030089624
ft_dense,65,2,48,2,4,64,0.1459939262492783,0.0009964445256310567,1024,0.9432428629689076,0.4921122263517955,0.7321002386634845,0.04986999133275552,0.027047599
ft_dense,66,2,16,2,4,256,0.0008539783918963331,0.001603182954563378,1024,0.9380414024419448,0.47951067846846407,0.704653937947494,0.049916661110740716,0.027248986
ft_dense,67,2,16,2,4,64,0.10042255801869104,0.002542521246176068,8192,0.9274154653269645,0.44063906831309374,0.6736276849642004,0.04994332955530369,0.013541758
ft_dense,68,3,32,3,4,128,0.08354504218640121,0.0018682201453804003,1024,0.9436353314564646,0.49401353177271456,0.7326968973747017,0.049863324221614776,0.024206528
ft_dense,69,2,16,2,4,64,0.015708064463572823,0.0012047619652359668,1024,0.9381365738622829,0.4845316299300489,0.7082338902147971,0.04998999933328888,0.03289716
ft_dense,70,3,64,3,8,128,0.032809644656538586,0.0009255103785161155,2048,0.9443979161061016,0.4992074162432217,0.7225536992840096,0.049796653110207346,0.02216873
ft_dense,71,8,64,2,8,256,0.012193741992365663,0.00041793420993899546,1024,0.9465561546585206,0.5008232284860088,0.7386634844868735,0.04982998866591106,0.021764245
ft_dense,72,3,64,2,8,256,0.06497194347788966,0.00030680670783780455,1024,0.9421314921392532,0.48455823595823205,0.7231503579952268,0.04981665444362957,0.03759137
ft_dense,73,3,64,2,8,256,0.050152967027458355,0.000500894726782717,1024,0.9431506690740401,0.4965812938610997,0.7219570405727923,0.049489965997733185,0.03636196
ft_dense,74,4,64,2,8,256,0.022867913704227607,0.0020788822361405205,1024,0.9462055008122259,0.4953498390555151,0.7356801909307876,0.04999666644442963,0.04532832
ft_dense,75,2,16,4,8,256,0.17200478768869207,0.00036712734576474856,4096,0.8699981351183157,0.3481650803414093,0.548926014319809,0.049809987332488835,0.009686382
ft_dense,76,3,64,2,4,64,0.22056096990155874,0.001436224980326548,1024,0.9440649961389629,0.49226281261439236,0.7255369928400954,0.04992332822188146,0.015810926
ft_dense,77,2,16,2,4,192,0.03754849288605645,0.0007394349280538788,1024,0.9383586232717822,0.4757775352210644,0.7082338902147971,0.0499766651110074,0.032983195
ft_dense,78,2,48,2,4,128,0.2930040548194099,0.0004239186094493036,1024,0.9354977563341136,0.4755259734804144,0.7034606205250596,0.0494299619974665,0.031097973
ft_dense,79,3,32,2,8,64,0.010817235047367792,0.001623493425967199,1024,0.9445826261130217,0.4989652479381529,0.7231503579952268,0.049396626441762785,0.04721283
